cvegeo,region,is_bajio
20387,Sur,False
20388,Sur,False
20389,Sur,False
20390,Sur,False
20391,Sur,False
20392,Sur,False
20393,Sur,False
20394,Sur,False
20395,Sur,False
20396,Sur,False
20397,Sur,False
20398,Sur,False
20399,Sur,False
20400,Sur,False
20401,Sur,False
20402,Sur,False
20403,Sur,False
20404,Sur,False
20405,Sur,False
20406,Sur,False
20407,Sur,False
20408,Sur,False
20409,Sur,False
20410,Sur,False
20411,Sur,False
20412,Sur,False
20413,Sur,False
20414,Sur,False
20415,Sur,False
20416,Sur,False
20417,Sur,False
20418,Sur,False
20419,Sur,False
20420,Sur,False
20421,Sur,False
20422,Sur,False
20423,Sur,False
20424,Sur,False
20425,Sur,False
20426,Sur,False
20427,Sur,False
20428,Sur,False
20429,Sur,False
20430,Sur,False
20431,Sur,False
20432,Sur,False
20433,Sur,False
20434,Sur,False
20435,Sur,False
20436,Sur,False
20437,Sur,False
20438,Sur,False
20439,Sur,False
20440,Sur,False
20441,Sur,False
20442,Sur,False
20443,Sur,False
20444,Sur,False
20445,Sur,False
20446,Sur,False
20447,Sur,False
20448,Sur,False
20449,Sur,False
20450,Sur,False
20451,Sur,False
20452,Sur,False
20453,Sur,False
20454,Sur,False
20455,Sur,False
20456,Sur,False
20457,Sur,False
20458,Sur,False
20459,Sur,False
20460,Sur,False
20461,Sur,False
20462,Sur,False
20463,Sur,False
20464,Sur,False
20465,Sur,False
20466,Sur,False
20467,Sur,False
20468,Sur,False
20469,Sur,False
20470,Sur,False
20471,Sur,False
20472,Sur,False
20473,Sur,False
20474,Sur,False
20475,Sur,False
20476,Sur,False
20477,Sur,False
20478,Sur,False
20479,Sur,False
20480,Sur,False
20481,Sur,False
20482,Sur,False
20483,Sur,False
20484,Sur,False
20485,Sur,False
20486,Sur,False
20487,Sur,False
20488,Sur,False
20489,Sur,False
20490,Sur,False
20491,Sur,False
20492,Sur,False
20493,Sur,False
20494,Sur,False
20495,Sur,False
20496,Sur,False
20497,Sur,False
20498,Sur,False
20499,Sur,False
20500,Sur,False
20501,Sur,False
20502,Sur,False
20503,Sur,False
20504,Sur,False
20505,Sur,False
20506,Sur,False
20507,Sur,False
20508,Sur,False
20509,Sur,False
20510,Sur,False
20511,Sur,False
20512,Sur,False
20513,Sur,False
20514,Sur,False
20515,Sur,False
20516,Sur,False
20517,Sur,False
20518,Sur,False
20519,Sur,False
20520,Sur,False
20521,Sur,False
20522,Sur,False
20523,Sur,False
20524,Sur,False
20525,Sur,False
20526,Sur,False
20527,Sur,False
20528,Sur,False
20529,Sur,False
20530,Sur,False
20531,Sur,False
20532,Sur,False
20533,Sur,False
20534,Sur,False
20535,Sur,False
20536,Sur,False
20537,Sur,False
20538,Sur,False
20539,Sur,False
20540,Sur,False
20541,Sur,False
20542,Sur,False
20543,Sur,False
20544,Sur,False
20545,Sur,False
20546,Sur,False
20547,Sur,False
20548,Sur,False
20549,Sur,False
20550,Sur,False
20551,Sur,False
20552,Sur,False
20553,Sur,False
20554,Sur,False
20555,Sur,False
20556,Sur,False
20557,Sur,False
20558,Sur,False
20559,Sur,False
20560,Sur,False
20561,Sur,False
20562,Sur,False
20563,Sur,False
20564,Sur,False
20565,Sur,False
20566,Sur,False
20567,Sur,False
20568,Sur,False
20569,Sur,False
20570,Sur,False
21001,Centro,False
21002,Centro,False
21003,Centro,False
21004,Centro,False
21005,Centro,False
21006,Centro,False
21007,Centro,False
21008,Centro,False
21009,Centro,False
21010,Centro,False
21011,Centro,False
21012,Centro,False
21013,Centro,False
21014,Centro,False
21015,Centro,False
21016,Centro,False
21017,Centro,False
21018,Centro,False
21019,Centro,False
21020,Centro,False
21021,Centro,False
21022,Centro,False
21023,Centro,False
21024,Centro,False
21025,Centro,False
21026,Centro,False
21027,Centro,False
21028,Centro,False
21029,Centro,False
21030,Centro,False
21031,Centro,False
21032,Centro,False
21033,Centro,False
21034,Centro,False
21035,Centro,False
21036,Centro,False
21037,Centro,False
21038,Centro,False
21039,Centro,False
21040,Centro,False
21041,Centro,False
21042,Centro,False
21043,Centro,False
21044,Centro,False
21045,Centro,False
21046,Centro,False
21047,Centro,False
21048,Centro,False
21049,Centro,False
21050,Centro,False
21051,Centro,False
21052,Centro,False
21053,Centro,False
21054,Centro,False
21055,Centro,False
21056,Centro,False
21057,Centro,False
21058,Centro,False
21059,Centro,False
21060,Centro,False
21061,Centro,False
21062,Centro,False
21063,Centro,False
21064,Centro,False
21065,Centro,False
21066,Centro,False
21067,Centro,False
21068,Centro,False
21069,Centro,False
21070,Centro,False
21071,Centro,False
21072,Centro,False
21073,Centro,False
21074,Centro,False
21075,Centro,False
21076,Centro,False
21077,Centro,False
21078,Centro,False
21079,Centro,False
21080,Centro,False
21081,Centro,False
21082,Centro,False
21083,Centro,False
21084,Centro,False
21085,Centro,False
21086,Centro,False
21087,Centro,False
21088,Centro,False
21089,Centro,False
21090,Centro,False
21091,Centro,False
21092,Centro,False
21093,Centro,False
21094,Centro,False
21095,Centro,False
21096,Centro,False
21097,Centro,False
21098,Centro,False
21099,Centro,False
21100,Centro,False
21101,Centro,False
21102,Centro,False
21103,Centro,False
21104,Centro,False
21105,Centro,False
21106,Centro,False
21107,Centro,False
21108,Centro,False
21109,Centro,False
21110,Centro,False
21111,Centro,False
21112,Centro,False
21113,Centro,False
21114,Centro,False
21115,Centro,False
21116,Centro,False
21117,Centro,False
21118,Centro,False
21119,Centro,False
21120,Centro,False
21121,Centro,False
21122,Centro,False
21123,Centro,False
21124,Centro,False
21125,Centro,False
21126,Centro,False
21127,Centro,False
21128,Centro,False
21129,Centro,False
21130,Centro,False
21131,Centro,False
21132,Centro,False
21133,Centro,False
21134,Centro,False
21135,Centro,False
21136,Centro,False
21137,Centro,False
21138,Centro,False
21139,Centro,False
21140,Centro,False
21141,Centro,False
21142,Centro,False
21143,Centro,False
21144,Centro,False
21145,Centro,False
21146,Centro,False
21147,Centro,False
21148,Centro,False
21149,Centro,False
21150,Centro,False
21151,Centro,False
21152,Centro,False
21153,Centro,False
21154,Centro,False
21155,Centro,False
21156,Centro,False
21157,Centro,False
21158,Centro,False
21159,Centro,False
21160,Centro,False
21161,Centro,False
21162,Centro,False
21163,Centro,False
21164,Centro,False
21165,Centro,False
21166,Centro,False
21167,Centro,False
21168,Centro,False
21169,Centro,False
21170,Centro,False
21171,Centro,False
21172,Centro,False
21173,Centro,False
21174,Centro,False
21175,Centro,False
21176,Centro,False
21177,Centro,False
21178,Centro,False
21179,Centro,False
21180,Centro,False
21181,Centro,False
21182,Centro,False
21183,Centro,False
21184,Centro,False
21185,Centro,False
21186,Centro,False
21187,Centro,False
21188,Centro,False
21189,Centro,False
21190,Centro,False
21191,Centro,False
21192,Centro,False
21193,Centro,False
21194,Centro,False
21195,Centro,False
21196,Centro,False
21197,Centro,False
21198,Centro,False
21199,Centro,False
21200,Centro,False
21201,Centro,False
21202,Centro,False
21203,Centro,False
21204,Centro,False
21205,Centro,False
21206,Centro,False
21207,Centro,False
21208,Centro,False
21209,Centro,False
21210,Centro,False
21211,Centro,False
21212,Centro,False
21213,Centro,False
21214,Centro,False
21215,Centro,False
21216,Centro,False
21217,Centro,False
22001,Centro,True
22002,Centro,True
22003,Centro,True
22004,Centro,True
22005,Centro,True
22006,Centro,True
22007,Centro,True
22008,Centro,True
22009,Centro,True
22010,Centro,True
22011,Centro,True
22012,Centro,True
22013,Centro,True
22014,Centro,True
22015,Centro,True
22016,Centro,True
22017,Centro,True
22018,Centro,True
23001,Sur,False
23002,Sur,False
23003,Sur,False
23004,Sur,False
23005,Sur,False
23006,Sur,False
23007,Sur,False
23008,Sur,False
23009,Sur,False
23010,Sur,False
23011,Sur,False
24001,Centro-Norte,False
24002,Centro-Norte,False
24003,Centro-Norte,False
24004,Centro-Norte,True
24005,Centro-Norte,False
24006,Centro-Norte,False
24007,Centro-Norte,False
24008,Centro-Norte,False
24009,Centro-Norte,True
24010,Centro-Norte,False
24011,Centro-Norte,False
24012,Centro-Norte,False
24013,Centro-Norte,False
24014,Centro-Norte,False
24015,Centro-Norte,False
24016,Centro-Norte,False
24017,Centro-Norte,True
24018,Centro-Norte,False
24019,Centro-Norte,False
24020,Centro-Norte,False
24021,Centro-Norte,True
24022,Centro-Norte,True
24023,Centro-Norte,False
24024,Centro-Norte,False
24025,Centro-Norte,False
24026,Centro-Norte,False
24027,Centro-Norte,False
24028,Centro-Norte,True
24029,Centro-Norte,False
24030,Centro-Norte,False
24031,Centro-Norte,False
24032,Centro-Norte,True
24033,Centro-Norte,False
24034,Centro-Norte,False
24035,Centro-Norte,True
24036,Centro-Norte,False
24037,Centro-Norte,False
24038,Centro-Norte,False
24039,Centro-Norte,False
24040,Centro-Norte,False
24041,Centro-Norte,False
24042,Centro-Norte,False
24043,Centro-Norte,False
24044,Centro-Norte,False
24045,Centro-Norte,False
24046,Centro-Norte,True
24047,Centro-Norte,False
24048,Centro-Norte,False
24049,Centro-Norte,False
24050,Centro-Norte,True
24051,Centro-Norte,True
24052,Centro-Norte,True
24053,Centro-Norte,False
24054,Centro-Norte,False
24055,Centro-Norte,False
24056,Centro-Norte,False
24057,Centro-Norte,False
24058,Centro-Norte,False
24059,Centro-Norte,False
25001,Norte-Occidente,False
25002,Norte-Occidente,False
25003,Norte-Occidente,False
25004,Norte-Occidente,False
25005,Norte-Occidente,False
25006,Norte-Occidente,False
25007,Norte-Occidente,False
25008,Norte-Occidente,False
25009,Norte-Occidente,False
25010,Norte-Occidente,False
25011,Norte-Occidente,False
25012,Norte-Occidente,False
25013,Norte-Occidente,False
25014,Norte-Occidente,False
25015,Norte-Occidente,False
25016,Norte-Occidente,False
25017,Norte-Occidente,False
25018,Norte-Occidente,False
25019,Norte-Occidente,False
25020,Norte-Occidente,False
26001,Norte,False
26002,Norte,False
26003,Norte,False
26004,Norte,False
26005,Norte,False
26006,Norte,False
26007,Norte,False
26008,Norte,False
26009,Norte,False
26010,Norte,False
26011,Norte,False
26012,Norte,False
26013,Norte,False
26014,Norte,False
26015,Norte,False
26016,Norte,False
26017,Norte,False
26018,Norte,False
26019,Norte,False
26020,Norte,False
26021,Norte,False
26022,Norte,False
26023,Norte,False
26024,Norte,False
26025,Norte,False
26026,Norte,False
26027,Norte,False
26028,Norte,False
26029,Norte,False
26030,Norte,False
26031,Norte,False
26032,Norte,False
26033,Norte,False
26034,Norte,False
26035,Norte,False
26036,Norte,False
26037,Norte,False
26038,Norte,False
26039,Norte,False
26040,Norte,False
26041,Norte,False
26042,Norte,False
26043,Norte,False
26044,Norte,False
26045,Norte,False
26046,Norte,False
26047,Norte,False
26048,Norte,False
26049,Norte,False
26050,Norte,False
26051,Norte,False
26052,Norte,False
26053,Norte,False
26054,Norte,False
26055,Norte,False
26056,Norte,False
26057,Norte,False
26058,Norte,False
26059,Norte,False
26060,Norte,False
26061,Norte,False
26062,Norte,False
26063,Norte,False
26064,Norte,False
26065,Norte,False
26066,Norte,False
26067,Norte,False
26068,Norte,False
26069,Norte,False
26070,Norte,False
26071,Norte,False
26072,Norte,False
27001,Sur,False
27002,Sur,False
27003,Sur,False
27004,Sur,False
27005,Sur,False
27006,Sur,False
27007,Sur,False
27008,Sur,False
27009,Sur,False
27010,Sur,False
27011,Sur,False
27012,Sur,False
27013,Sur,False
27014,Sur,False
27015,Sur,False
27016,Sur,False
27017,Sur,False
28001,Norte,False
28002,Norte,False
28003,Norte,False
28004,Norte,False
28005,Norte,False
28006,Norte,False
28007,Norte,False
28008,Norte,False
28009,Norte,False
28010,Norte,False
28011,Norte,False
28012,Norte,False
28013,Norte,False
28014,Norte,False
28015,Norte,False
28016,Norte,False
28017,Norte,False
28018,Norte,False
28019,Norte,False
28020,Norte,False
28021,Norte,False
28022,Norte,False
28023,Norte,False
28024,Norte,False
28025,Norte,False
28026,Norte,False
28027,Norte,False
28028,Norte,False
28029,Norte,False
28030,Norte,False
28031,Norte,False
28032,Norte,False
28033,Norte,False
28034,Norte,False
28035,Norte,False
28036,Norte,False
28037,Norte,False
28038,Norte,False
28039,Norte,False
28040,Norte,False
28041,Norte,False
28042,Norte,False
28043,Norte,False
29001,Centro,False
29002,Centro,False
29003,Centro,False
29004,Centro,False
29005,Centro,False
29006,Centro,False
29007,Centro,False
29008,Centro,False
29009,Centro,False
29010,Centro,False
29011,Centro,False
29012,Centro,False
29013,Centro,False
29014,Centro,False
29015,Centro,False
29016,Centro,False
29017,Centro,False
29018,Centro,False
29019,Centro,False
29020,Centro,False
29021,Centro,False
29022,Centro,False
29023,Centro,False
29024,Centro,False
29025,Centro,False
29026,Centro,False
29027,Centro,False
29028,Centro,False
29029,Centro,False
29030,Centro,False
29031,Centro,False
29032,Centro,False
29033,Centro,False
29034,Centro,False
29035,Centro,False
29036,Centro,False
29037,Centro,False
29038,Centro,False
29039,Centro,False
29040,Centro,False
29041,Centro,False
29042,Centro,False
29043,Centro,False
29044,Centro,False
29045,Centro,False
29046,Centro,False
29047,Centro,False
29048,Centro,False
29049,Centro,False
29050,Centro,False
29051,Centro,False
29052,Centro,False
29053,Centro,False
29054,Centro,False
29055,Centro,False
29056,Centro,False
29057,Centro,False
29058,Centro,False
29059,Centro,False
29060,Centro,False
30001,Sur,False
30002,Sur,False
30003,Sur,False
30004,Sur,False
30005,Sur,False
30006,Sur,False
30007,Sur,False
30008,Sur,False
30009,Sur,False
30010,Sur,False
30011,Sur,False
30012,Sur,False
30013,Sur,False
30014,Sur,False
30015,Sur,False
30016,Sur,False
30017,Sur,False
30018,Sur,False
30019,Sur,False
30020,Sur,False
30021,Sur,False
30022,Sur,False
30023,Sur,False
30024,Sur,False
30025,Sur,False
30026,Sur,False
30027,Sur,False
30028,Sur,False
30029,Sur,False
30030,Sur,False
30031,Sur,False
30032,Sur,False
30033,Sur,False
30034,Sur,False
30035,Sur,False
30036,Sur,False
30037,Sur,False
30038,Sur,False
30039,Sur,False
30040,Sur,False
30041,Sur,False
30042,Sur,False
30043,Sur,False
30044,Sur,False
30045,Sur,False
30046,Sur,False
30047,Sur,False
30048,Sur,False
30049,Sur,False
30050,Sur,False
30051,Sur,False
30052,Sur,False
30053,Sur,False
30054,Sur,False
30055,Sur,False
30056,Sur,False
30057,Sur,False
30058,Sur,False
30059,Sur,False
30060,Sur,False
30061,Sur,False
30062,Sur,False
30063,Sur,False
30064,Sur,False
30065,Sur,False
30066,Sur,False
30067,Sur,False
30068,Sur,False
30069,Sur,False
30070,Sur,False
30071,Sur,False
30072,Sur,False
30073,Sur,False
30074,Sur,False
30075,Sur,False
30076,Sur,False
30077,Sur,False
30078,Sur,False
30079,Sur,False
30080,Sur,False
30081,Sur,False
30082,Sur,False
30083,Sur,False
30084,Sur,False
30085,Sur,False
30086,Sur,False
30087,Sur,False
30088,Sur,False
30089,Sur,False
30090,Sur,False
30091,Sur,False
30092,Sur,False
30093,Sur,False
30094,Sur,False
30095,Sur,False
30096,Sur,False
30097,Sur,False
30098,Sur,False
30099,Sur,False
30100,Sur,False
30101,Sur,False
30102,Sur,False
30103,Sur,False
30104,Sur,False
30105,Sur,False
30106,Sur,False
30107,Sur,False
30108,Sur,False
30109,Sur,False
30110,Sur,False
30111,Sur,False
30112,Sur,False
30113,Sur,False
30114,Sur,False
30115,Sur,False
30116,Sur,False
30117,Sur,False
30118,Sur,False
30119,Sur,False
30120,Sur,False
30121,Sur,False
30122,Sur,False
30123,Sur,False
30124,Sur,False
30125,Sur,False
30126,Sur,False
30127,Sur,False
30128,Sur,False
30129,Sur,False
30130,Sur,False
30131,Sur,False
30132,Sur,False
30133,Sur,False
30134,Sur,False
30135,Sur,False
30136,Sur,False
30137,Sur,False
30138,Sur,False
30139,Sur,False
30140,Sur,False
30141,Sur,False
30142,Sur,False
30143,Sur,False
30144,Sur,False
30145,Sur,False
30146,Sur,False
30147,Sur,False
30148,Sur,False
30149,Sur,False
30150,Sur,False
30151,Sur,False
30152,Sur,False
30153,Sur,False
30154,Sur,False
30155,Sur,False
30156,Sur,False
30157,Sur,False
30158,Sur,False
30159,Sur,False
30160,Sur,False
30161,Sur,False
30162,Sur,False
30163,Sur,False
30164,Sur,False
30165,Sur,False
30166,Sur,False
30167,Sur,False
30168,Sur,False
30169,Sur,False
30170,Sur,False
30171,Sur,False
30172,Sur,False
30173,Sur,False
30174,Sur,False
30175,Sur,False
30176,Sur,False
30177,Sur,False
30178,Sur,False
30179,Sur,False
30180,Sur,False
30181,Sur,False
30182,Sur,False
30183,Sur,False
30184,Sur,False
30185,Sur,False
30186,Sur,False
30187,Sur,False
30188,Sur,False
30189,Sur,False
30190,Sur,False
30191,Sur,False
30192,Sur,False
30193,Sur,False
30194,Sur,False
30195,Sur,False
30196,Sur,False
30197,Sur,False
30198,Sur,False
30199,Sur,False
30200,Sur,False
30201,Sur,False
30202,Sur,False
30203,Sur,False
30204,Sur,False
30205,Sur,False
30206,Sur,False
30207,Sur,False
30208,Sur,False
30209,Sur,False
30210,Sur,False
30211,Sur,False
30212,Sur,False
31001,Sur,False
31002,Sur,False
31003,Sur,False
31004,Sur,False
31005,Sur,False
31006,Sur,False
31007,Sur,False
31008,Sur,False
31009,Sur,False
31010,Sur,False
31011,Sur,False
31012,Sur,False
31013,Sur,False
31014,Sur,False
31015,Sur,False
31016,Sur,False
31017,Sur,False
31018,Sur,False
31019,Sur,False
31020,Sur,False
31021,Sur,False
31022,Sur,False
31023,Sur,False
31024,Sur,False
31025,Sur,False
31026,Sur,False
31027,Sur,False
31028,Sur,False
31029,Sur,False
31030,Sur,False
31031,Sur,False
31032,Sur,False
31033,Sur,False
31034,Sur,False
31035,Sur,False
31036,Sur,False
31037,Sur,False
31038,Sur,False
31039,Sur,False
31040,Sur,False
31041,Sur,False
31042,Sur,False
31043,Sur,False
31044,Sur,False
31045,Sur,False
31046,Sur,False
31047,Sur,False
31048,Sur,False
31049,Sur,False
31050,Sur,False
31051,Sur,False
31052,Sur,False
31053,Sur,False
31054,Sur,False
31055,Sur,False
31056,Sur,False
31057,Sur,False
31058,Sur,False
31059,Sur,False
31060,Sur,False
31061,Sur,False
31062,Sur,False
31063,Sur,False
31064,Sur,False
31065,Sur,False
31066,Sur,False
31067,Sur,False
31068,Sur,False
31069,Sur,False
31070,Sur,False
31071,Sur,False
31072,Sur,False
31073,Sur,False
31074,Sur,False
31075,Sur,False
31076,Sur,False
31077,Sur,False
31078,Sur,False
31079,Sur,False
31080,Sur,False
31081,Sur,False
31082,Sur,False
31083,Sur,False
31084,Sur,False
31085,Sur,False
31086,Sur,False
31087,Sur,False
31088,Sur,False
31089,Sur,False
31090,Sur,False
31091,Sur,False
31092,Sur,False
31093,Sur,False
31094,Sur,False
31095,Sur,False
31096,Sur,False
31097,Sur,False
31098,Sur,False
31099,Sur,False
31100,Sur,False
31101,Sur,False
31102,Sur,False
31103,Sur,False
31104,Sur,False
31105,Sur,False
31106,Sur,False
32001,Norte-Occidente,True
32002,Norte-Occidente,True
32003,Norte-Occidente,True
32004,Norte-Occidente,True
32005,Norte-Occidente,True
32006,Norte-Occidente,True
32007,Norte-Occidente,False
32008,Norte-Occidente,True
32009,Norte-Occidente,True
32010,Norte-Occidente,True
32011,Norte-Occidente,False
32012,Norte-Occidente,True
32013,Norte-Occidente,True
32014,Norte-Occidente,False
32015,Norte-Occidente,True
32016,Norte-Occidente,True
32017,Norte-Occidente,True
32018,Norte-Occidente,True
32019,Norte-Occidente,True
32020,Norte-Occidente,True
32021,Norte-Occidente,False
32022,Norte-Occidente,False
32023,Norte-Occidente,True
32024,Norte-Occidente,False
32025,Norte-Occidente,True
32026,Norte-Occidente,False
32027,Norte-Occidente,False
32028,Norte-Occidente,False
32029,Norte-Occidente,False
32030,Norte-Occidente,True
32031,Norte-Occidente,False
32032,Norte-Occidente,False
32033,Norte-Occidente,False
32034,Norte-Occidente,False
32035,Norte-Occidente,True
32036,Norte-Occidente,True
32037,Norte-Occidente,False
32038,Norte-Occidente,False
32039,Norte-Occidente,False
32040,Norte-Occidente,False
32041,Norte-Occidente,False
32042,Norte-Occidente,False
32043,Norte-Occidente,False
32044,Norte-Occidente,True
32045,Norte-Occidente,True
32046,Norte-Occidente,False
32047,Norte-Occidente,True
32048,Norte-Occidente,False
32049,Norte-Occidente,False
32050,Norte-Occidente,False
32051,Norte-Occidente,False
32052,Norte-Occidente,False
32053,Norte-Occidente,False
32054,Norte-Occidente,False
32055,Norte-Occidente,False
32056,Norte-Occidente,True
32057,Norte-Occidente,True
32058,Norte-Occidente,False
