year,status,metric,cluster_id,n_munis,region,pct_bajio,is_bajio_cluster,dominant_band,band_label,centroid_x,centroid_y
2015,total,rates,2015_total_rates_001,42,Centro,1.0,True,2,Band 2: Small Town,-101.115101,20.818786
2015,total,rates,2015_total_rates_002,7,Sur,0.0,False,1,Band 1: Rural,-89.670958,20.97266
2015,total,rates,2015_total_rates_003,3,Norte,0.0,False,1,Band 1: Rural,-98.248967,24.428973
2015,total,rates,2015_total_rates_004,7,Norte,0.0,False,1,Band 1: Rural,-100.093485,27.059552
2015,total,rates,2015_total_rates_005,17,Norte,0.0,False,1,Band 1: Rural,-106.047294,28.853049
2015,total,rates,2015_total_rates_006,12,Centro-Norte,0.6667,True,1,Band 1: Rural,-103.848914,21.007411
2015,total,rates,2015_total_rates_007,13,Sur,0.0,False,1,Band 1: Rural,-96.703722,17.057885
2015,total,rates,2015_total_rates_008,8,Norte-Occidente,0.0,False,2,Band 2: Small Town,-108.011604,25.550629
2016,total,rates,2016_total_rates_001,7,Norte,0.0,False,2,Band 2: Small Town,-112.469168,30.458458
2016,total,rates,2016_total_rates_002,9,Centro-Norte,0.0,False,3,Band 3: Mid-Size,-104.18764,19.193865
2016,total,rates,2016_total_rates_003,12,Sur,0.0,False,1,Band 1: Rural,-96.704983,17.053358
2016,total,rates,2016_total_rates_004,11,Norte-Occidente,0.0,False,2,Band 2: Small Town,-108.210594,26.115279
2016,total,rates,2016_total_rates_005,7,Centro-Norte,0.0,False,1,Band 1: Rural,-104.502988,20.102291
2016,total,rates,2016_total_rates_006,25,Norte,0.0,False,1,Band 1: Rural,-99.360446,26.206205
2016,total,rates,2016_total_rates_007,15,Norte,0.0,False,1,Band 1: Rural,-98.679253,23.354832
2016,total,rates,2016_total_rates_008,3,Centro,0.0,False,2,Band 2: Small Town,-98.918256,19.539164
2016,total,rates,2016_total_rates_009,9,Norte-Occidente,0.7778,True,2,Band 2: Small Town,-102.825946,21.827982
2016,total,rates,2016_total_rates_010,6,Norte,0.0,False,1,Band 1: Rural,-106.092316,30.776588
2016,total,rates,2016_total_rates_011,3,Centro,0.0,False,3,Band 3: Mid-Size,-99.11284,18.890111
2016,total,rates,2016_total_rates_012,3,Sur,0.0,False,1,Band 1: Rural,-99.365196,17.589523
2016,total,rates,2016_total_rates_013,3,Centro-Norte,0.0,False,1,Band 1: Rural,-102.971144,19.844589
2017,total,rates,2017_total_rates_001,4,Centro-Norte,1.0,True,2,Band 2: Small Town,-102.237508,21.147349
2017,total,rates,2017_total_rates_002,17,Norte,0.0,False,1,Band 1: Rural,-111.459997,30.762693
2017,total,rates,2017_total_rates_003,12,Centro-Norte,0.0,False,1,Band 1: Rural,-103.942234,19.183875
2017,total,rates,2017_total_rates_004,12,Sur,0.0,False,1,Band 1: Rural,-96.716512,17.044014
2017,total,rates,2017_total_rates_005,25,Norte,0.0,False,1,Band 1: Rural,-107.450991,28.997344
2017,total,rates,2017_total_rates_006,15,Norte,0.0,False,1,Band 1: Rural,-99.431087,26.413904
2017,total,rates,2017_total_rates_007,19,Norte,0.0,False,1,Band 1: Rural,-98.662539,23.841729
2017,total,rates,2017_total_rates_008,6,Norte,0.0,False,1,Band 1: Rural,-110.091802,27.526594
2017,total,rates,2017_total_rates_009,6,Sur,0.0,False,1,Band 1: Rural,-99.504889,17.791152
2017,total,rates,2017_total_rates_010,3,Centro-Norte,0.6667,True,4,Band 4: Metropolitan,-103.410943,20.431686
2017,total,rates,2017_total_rates_011,3,Centro-Norte,1.0,True,2,Band 2: Small Town,-102.328066,22.024377
2018,total,rates,2018_total_rates_001,9,Centro-Norte,1.0,True,2,Band 2: Small Town,-102.372417,21.730919
2018,total,rates,2018_total_rates_002,8,Norte,0.0,False,1,Band 1: Rural,-111.861054,31.163637
2018,total,rates,2018_total_rates_003,22,Norte,0.0,False,1,Band 1: Rural,-99.837735,26.360496
2018,total,rates,2018_total_rates_004,16,Centro-Norte,0.0,False,1,Band 1: Rural,-104.188987,19.315669
2018,total,rates,2018_total_rates_005,6,Norte,0.0,False,2,Band 2: Small Town,-109.162154,26.749805
2018,total,rates,2018_total_rates_006,27,Norte,0.0,False,1,Band 1: Rural,-107.263927,29.317839
2018,total,rates,2018_total_rates_007,13,Centro-Norte,0.8462,True,1,Band 1: Rural,-103.54816,20.697429
2018,total,rates,2018_total_rates_008,7,Centro-Norte,0.5714,True,1,Band 1: Rural,-102.384879,20.332159
2018,total,rates,2018_total_rates_009,3,Norte,0.0,False,1,Band 1: Rural,-98.956218,22.950178
2018,total,rates,2018_total_rates_010,3,Norte,0.0,False,1,Band 1: Rural,-110.374599,27.74862
2018,total,rates,2018_total_rates_011,8,Sur,0.0,False,2,Band 2: Small Town,-96.732778,17.023602
2018,total,rates,2018_total_rates_012,3,Centro-Norte,0.6667,True,2,Band 2: Small Town,-101.438065,19.751226
2018,total,rates,2018_total_rates_013,3,Centro-Norte,0.0,False,1,Band 1: Rural,-102.743976,20.053613
2019,total,rates,2019_total_rates_001,18,Norte-Occidente,0.4444,False,1,Band 1: Rural,-102.889833,22.659755
2019,total,rates,2019_total_rates_002,54,Centro-Norte,0.7222,True,2,Band 2: Small Town,-102.907077,20.583742
2019,total,rates,2019_total_rates_003,13,Sur,0.0,False,1,Band 1: Rural,-96.705385,17.046994
2019,total,rates,2019_total_rates_004,33,Norte,0.0,False,1,Band 1: Rural,-99.901938,26.208008
2019,total,rates,2019_total_rates_005,5,Norte,0.0,False,1,Band 1: Rural,-98.029333,24.850511
2019,total,rates,2019_total_rates_006,3,Sur,0.0,False,1,Band 1: Rural,-89.020828,21.049814
2019,total,rates,2019_total_rates_007,6,Centro,0.0,False,3,Band 3: Mid-Size,-99.147387,19.425469
2019,total,rates,2019_total_rates_008,5,Norte,0.0,False,1,Band 1: Rural,-108.669668,29.306289
2019,total,rates,2019_total_rates_009,3,Centro-Norte,0.0,False,2,Band 2: Small Town,-102.79964,20.048197
2020,total,rates,2020_total_rates_001,8,Centro-Norte,1.0,True,2,Band 2: Small Town,-102.252974,21.232902
2020,total,rates,2020_total_rates_002,5,Norte,0.0,False,2,Band 2: Small Town,-111.945749,30.134344
2020,total,rates,2020_total_rates_003,7,Norte,0.0,False,1,Band 1: Rural,-110.871719,30.761903
2020,total,rates,2020_total_rates_004,11,Centro,0.0,False,2,Band 2: Small Town,-99.519415,19.264558
2020,total,rates,2020_total_rates_005,14,Centro-Norte,0.7857,True,2,Band 2: Small Town,-103.302599,20.50614
