year,status,metric,cluster_id,n_munis,region,pct_bajio,is_bajio_cluster,dominant_band,band_label,centroid_x,centroid_y
2017,total,cases,2017_total_cases_012,4,Centro,1.0,True,2,Band 2: Small Town,-100.849801,20.633129
2017,total,cases,2017_total_cases_013,3,Norte,0.0,False,3,Band 3: Mid-Size,-97.937336,22.366713
2018,total,cases,2018_total_cases_001,11,Centro-Norte,0.8182,True,2,Band 2: Small Town,-103.422619,20.563011
2018,total,cases,2018_total_cases_002,3,Centro-Norte,1.0,True,2,Band 2: Small Town,-102.461637,21.957385
2018,total,cases,2018_total_cases_003,5,Centro,1.0,True,2,Band 2: Small Town,-100.867494,20.592271
2018,total,cases,2018_total_cases_004,4,Norte,0.0,False,2,Band 2: Small Town,-109.090227,26.759759
2018,total,cases,2018_total_cases_005,9,Norte,0.0,False,3,Band 3: Mid-Size,-100.278812,25.687792
2018,total,cases,2018_total_cases_006,3,Norte,0.0,False,2,Band 2: Small Town,-110.484505,27.964827
2018,total,cases,2018_total_cases_007,3,Centro-Norte,1.0,True,2,Band 2: Small Town,-102.208557,21.509938
2018,total,cases,2018_total_cases_008,3,Centro,0.0,False,3,Band 3: Mid-Size,-98.296328,19.071271
2019,total,cases,2019_total_cases_001,13,Centro-Norte,0.8462,True,2,Band 2: Small Town,-103.379603,20.589861
2019,total,cases,2019_total_cases_002,24,Centro,0.0,False,3,Band 3: Mid-Size,-99.137108,19.382509
2019,total,cases,2019_total_cases_003,13,Norte,0.0,False,3,Band 3: Mid-Size,-100.248716,25.68214
2019,total,cases,2019_total_cases_004,3,Norte,0.0,False,2,Band 2: Small Town,-97.946898,25.445213
2019,total,cases,2019_total_cases_005,3,Centro,0.0,False,3,Band 3: Mid-Size,-98.296328,19.071271
2019,total,cases,2019_total_cases_006,3,Centro-Norte,1.0,True,2,Band 2: Small Town,-102.208557,21.509938
2020,total,cases,2020_total_cases_001,60,Centro,0.0,False,3,Band 3: Mid-Size,-99.204522,19.385403
2020,total,cases,2020_total_cases_002,12,Centro-Norte,0.9167,True,2,Band 2: Small Town,-103.360533,20.603585
2020,total,cases,2020_total_cases_003,13,Norte,0.0,False,3,Band 3: Mid-Size,-100.25126,25.741842
2020,total,cases,2020_total_cases_004,3,Norte,0.0,False,1,Band 1: Rural,-110.484505,27.964827
2020,total,cases,2020_total_cases_005,3,Sur,0.0,False,3,Band 3: Mid-Size,-92.918584,18.208691
2020,total,cases,2020_total_cases_006,3,Centro,1.0,True,2,Band 2: Small Town,-100.974866,20.548187
2021,total,cases,2021_total_cases_001,42,Centro,0.0,False,3,Band 3: Mid-Size,-99.215498,19.431904
2021,total,cases,2021_total_cases_002,13,Centro-Norte,0.9231,True,2,Band 2: Small Town,-103.385031,20.61523
2021,total,cases,2021_total_cases_003,15,Norte,0.0,False,3,Band 3: Mid-Size,-100.319017,25.729504
2021,total,cases,2021_total_cases_004,4,Sur,0.0,False,3,Band 3: Mid-Size,-92.803593,18.117742
2021,total,cases,2021_total_cases_005,5,Centro,0.0,False,3,Band 3: Mid-Size,-99.197576,18.892931
2021,total,cases,2021_total_cases_006,7,Norte-Occidente,0.4286,False,2,Band 2: Small Town,-102.762966,23.194336
2022,total,cases,2022_total_cases_001,3,Sur,0.0,False,3,Band 3: Mid-Size,-93.132879,18.042865
2022,total,cases,2022_total_cases_002,43,Centro,0.0,False,3,Band 3: Mid-Size,-99.166039,19.38902
2022,total,cases,2022_total_cases_003,15,Norte,0.0,False,3,Band 3: Mid-Size,-100.319017,25.729504
2022,total,cases,2022_total_cases_004,3,Centro-Norte,1.0,True,4,Band 4: Metropolitan,-103.299314,20.629254
2022,total,cases,2022_total_cases_005,3,Norte-Occidente,0.0,False,3,Band 3: Mid-Size,-110.722172,24.321984
2022,total,cases,2022_total_cases_006,3,Norte-Occidente,0.6667,True,2,Band 2: Small Town,-102.738183,22.89122
2023,total,cases,2023_total_cases_001,15,Norte,0.0,False,3,Band 3: Mid-Size,-100.263793,25.735216
2023,total,cases,2023_total_cases_002,51,Centro,0.0,False,3,Band 3: Mid-Size,-99.212446,19.434921
2023,total,cases,2023_total_cases_003,3,Norte-Occidente,0.0,False,3,Band 3: Mid-Size,-110.722172,24.321984
2023,total,cases,2023_total_cases_004,3,Centro,0.0,False,3,Band 3: Mid-Size,-98.296328,19.071271
2023,total,cases,2023_total_cases_005,3,Norte-Occidente,0.6667,True,2,Band 2: Small Town,-103.163988,22.820431
2024,total,cases,2024_total_cases_001,54,Centro,0.0,False,3,Band 3: Mid-Size,-99.207154,19.455291
2024,total,cases,2024_total_cases_002,14,Norte,0.0,False,3,Band 3: Mid-Size,-100.250264,25.716347
2024,total,cases,2024_total_cases_003,3,Norte-Occidente,0.0,False,3,Band 3: Mid-Size,-110.722172,24.321984
2024,total,cases,2024_total_cases_004,3,Norte,0.0,False,3,Band 3: Mid-Size,-116.412921,32.067315
2024,total,cases,2024_total_cases_005,3,Centro,0.0,False,3,Band 3: Mid-Size,-98.296328,19.071271
2024,total,cases,2024_total_cases_006,3,Centro-Norte,1.0,True,2,Band 2: Small Town,-102.242386,22.031734
2024,total,cases,2024_total_cases_007,3,Sur,0.0,False,3,Band 3: Mid-Size,-92.664582,18.131466
2024,total,cases,2024_total_cases_008,3,Norte-Occidente,0.6667,True,2,Band 2: Small Town,-102.738183,22.89122
