cvegeo,cve_estado,state,cve_mun,municipality,male,female,undefined,total,year,month,status_id
01001,01,aguascalientes,001,aguascalientes,17,21,0,38,2015,1,2
01001,01,aguascalientes,001,aguascalientes,6,12,0,18,2015,2,2
01001,01,aguascalientes,001,aguascalientes,11,23,0,34,2015,3,2
01001,01,aguascalientes,001,aguascalientes,16,27,0,43,2015,4,2
01001,01,aguascalientes,001,aguascalientes,10,23,0,33,2015,5,2
01001,01,aguascalientes,001,aguascalientes,17,20,0,37,2015,6,2
01001,01,aguascalientes,001,aguascalientes,11,24,0,35,2015,7,2
01001,01,aguascalientes,001,aguascalientes,15,29,0,44,2015,8,2
01001,01,aguascalientes,001,aguascalientes,10,23,0,33,2015,9,2
01001,01,aguascalientes,001,aguascalientes,11,22,0,33,2015,10,2
01001,01,aguascalientes,001,aguascalientes,7,19,0,26,2015,11,2
01001,01,aguascalientes,001,aguascalientes,12,24,0,36,2015,12,2
01001,01,aguascalientes,001,aguascalientes,20,29,0,49,2016,1,2
01001,01,aguascalientes,001,aguascalientes,9,14,0,23,2016,2,2
01001,01,aguascalientes,001,aguascalientes,10,26,0,36,2016,3,2
01001,01,aguascalientes,001,aguascalientes,14,18,0,32,2016,4,2
01001,01,aguascalientes,001,aguascalientes,14,24,0,38,2016,5,2
01001,01,aguascalientes,001,aguascalientes,14,17,0,31,2016,6,2
01001,01,aguascalientes,001,aguascalientes,10,16,0,26,2016,7,2
01001,01,aguascalientes,001,aguascalientes,12,32,0,44,2016,8,2
01001,01,aguascalientes,001,aguascalientes,9,18,0,27,2016,9,2
01001,01,aguascalientes,001,aguascalientes,8,14,0,22,2016,10,2
01001,01,aguascalientes,001,aguascalientes,6,17,0,23,2016,11,2
01001,01,aguascalientes,001,aguascalientes,16,17,0,33,2016,12,2
01001,01,aguascalientes,001,aguascalientes,15,17,0,32,2017,1,2
01001,01,aguascalientes,001,aguascalientes,12,18,0,30,2017,2,2
01001,01,aguascalientes,001,aguascalientes,17,23,0,40,2017,3,2
01001,01,aguascalientes,001,aguascalientes,13,36,0,49,2017,4,2
01001,01,aguascalientes,001,aguascalientes,17,28,0,45,2017,5,2
01001,01,aguascalientes,001,aguascalientes,19,22,0,41,2017,6,2
01001,01,aguascalientes,001,aguascalientes,14,17,0,31,2017,7,2
01001,01,aguascalientes,001,aguascalientes,10,20,0,30,2017,8,2
01001,01,aguascalientes,001,aguascalientes,9,14,0,23,2017,9,2
01001,01,aguascalientes,001,aguascalientes,15,37,0,52,2017,10,2
01001,01,aguascalientes,001,aguascalientes,15,29,0,44,2017,11,2
01001,01,aguascalientes,001,aguascalientes,11,13,0,24,2017,12,2
01001,01,aguascalientes,001,aguascalientes,16,8,0,24,2018,1,2
01001,01,aguascalientes,001,aguascalientes,13,21,0,34,2018,2,2
01001,01,aguascalientes,001,aguascalientes,7,23,0,30,2018,3,2
01001,01,aguascalientes,001,aguascalientes,18,27,0,45,2018,4,2
01001,01,aguascalientes,001,aguascalientes,15,34,0,49,2018,5,2
01001,01,aguascalientes,001,aguascalientes,9,17,0,26,2018,6,2
01001,01,aguascalientes,001,aguascalientes,18,24,0,42,2018,7,2
01001,01,aguascalientes,001,aguascalientes,22,17,0,39,2018,8,2
01001,01,aguascalientes,001,aguascalientes,20,29,0,49,2018,9,2
01001,01,aguascalientes,001,aguascalientes,19,27,0,46,2018,10,2
01001,01,aguascalientes,001,aguascalientes,21,17,0,38,2018,11,2
01001,01,aguascalientes,001,aguascalientes,21,13,0,34,2018,12,2
01001,01,aguascalientes,001,aguascalientes,19,24,0,43,2019,1,2
01001,01,aguascalientes,001,aguascalientes,17,20,0,37,2019,2,2
01001,01,aguascalientes,001,aguascalientes,14,25,0,39,2019,3,2
01001,01,aguascalientes,001,aguascalientes,26,30,0,56,2019,4,2
01001,01,aguascalientes,001,aguascalientes,16,19,0,35,2019,5,2
01001,01,aguascalientes,001,aguascalientes,18,23,0,41,2019,6,2
01001,01,aguascalientes,001,aguascalientes,16,22,0,38,2019,7,2
01001,01,aguascalientes,001,aguascalientes,20,25,0,45,2019,8,2
01001,01,aguascalientes,001,aguascalientes,23,30,0,53,2019,9,2
01001,01,aguascalientes,001,aguascalientes,20,21,0,41,2019,10,2
01001,01,aguascalientes,001,aguascalientes,22,23,0,45,2019,11,2
01001,01,aguascalientes,001,aguascalientes,17,22,0,39,2019,12,2
01001,01,aguascalientes,001,aguascalientes,22,20,0,42,2020,1,2
01001,01,aguascalientes,001,aguascalientes,12,26,0,38,2020,2,2
01001,01,aguascalientes,001,aguascalientes,23,32,0,55,2020,3,2
01001,01,aguascalientes,001,aguascalientes,14,23,0,37,2020,4,2
01001,01,aguascalientes,001,aguascalientes,10,17,0,27,2020,5,2
01001,01,aguascalientes,001,aguascalientes,11,11,0,22,2020,6,2
01001,01,aguascalientes,001,aguascalientes,19,24,0,43,2020,7,2
01001,01,aguascalientes,001,aguascalientes,13,19,0,32,2020,8,2
01001,01,aguascalientes,001,aguascalientes,12,17,0,29,2020,9,2
01001,01,aguascalientes,001,aguascalientes,20,15,0,35,2020,10,2
01001,01,aguascalientes,001,aguascalientes,19,12,0,31,2020,11,2
01001,01,aguascalientes,001,aguascalientes,14,8,0,22,2020,12,2
01001,01,aguascalientes,001,aguascalientes,6,7,0,13,2021,1,2
01001,01,aguascalientes,001,aguascalientes,8,7,0,15,2021,2,2
01001,01,aguascalientes,001,aguascalientes,3,6,0,9,2021,3,2
01001,01,aguascalientes,001,aguascalientes,5,1,0,6,2021,4,2
01001,01,aguascalientes,001,aguascalientes,7,7,0,14,2021,5,2
01001,01,aguascalientes,001,aguascalientes,1,0,0,1,2021,6,2
01001,01,aguascalientes,001,aguascalientes,5,5,0,10,2021,7,2
01001,01,aguascalientes,001,aguascalientes,5,9,0,14,2021,8,2
01001,01,aguascalientes,001,aguascalientes,0,1,0,1,2021,9,2
01001,01,aguascalientes,001,aguascalientes,5,4,0,9,2021,10,2
01001,01,aguascalientes,001,aguascalientes,1,6,0,7,2021,11,2
01001,01,aguascalientes,001,aguascalientes,0,5,0,5,2021,12,2
01001,01,aguascalientes,001,aguascalientes,2,1,0,3,2022,1,2
01001,01,aguascalientes,001,aguascalientes,5,4,0,9,2022,2,2
01001,01,aguascalientes,001,aguascalientes,1,0,0,1,2022,3,2
01001,01,aguascalientes,001,aguascalientes,6,3,0,9,2022,4,2
01001,01,aguascalientes,001,aguascalientes,7,7,0,14,2022,5,2
01001,01,aguascalientes,001,aguascalientes,5,4,0,9,2022,6,2
01001,01,aguascalientes,001,aguascalientes,4,2,0,6,2022,7,2
01001,01,aguascalientes,001,aguascalientes,5,7,0,12,2022,8,2
01001,01,aguascalientes,001,aguascalientes,3,0,0,3,2022,9,2
01001,01,aguascalientes,001,aguascalientes,5,3,0,8,2022,10,2
01001,01,aguascalientes,001,aguascalientes,2,3,0,5,2022,11,2
01001,01,aguascalientes,001,aguascalientes,7,5,0,12,2022,12,2
01001,01,aguascalientes,001,aguascalientes,12,16,0,28,2023,1,2
01001,01,aguascalientes,001,aguascalientes,16,21,0,37,2023,2,2
01001,01,aguascalientes,001,aguascalientes,20,22,0,42,2023,3,2
01001,01,aguascalientes,001,aguascalientes,17,17,0,34,2023,4,2
01001,01,aguascalientes,001,aguascalientes,33,27,0,60,2023,5,2
01001,01,aguascalientes,001,aguascalientes,13,15,0,28,2023,6,2
01001,01,aguascalientes,001,aguascalientes,22,29,0,51,2023,7,2
01001,01,aguascalientes,001,aguascalientes,19,27,0,46,2023,8,2
01001,01,aguascalientes,001,aguascalientes,16,24,0,40,2023,9,2
01001,01,aguascalientes,001,aguascalientes,23,28,0,51,2023,10,2
01001,01,aguascalientes,001,aguascalientes,27,15,0,42,2023,11,2
01001,01,aguascalientes,001,aguascalientes,33,23,0,56,2023,12,2
01001,01,aguascalientes,001,aguascalientes,32,20,0,52,2024,1,2
01001,01,aguascalientes,001,aguascalientes,25,25,0,50,2024,2,2
01001,01,aguascalientes,001,aguascalientes,21,32,0,53,2024,3,2
01001,01,aguascalientes,001,aguascalientes,29,28,0,57,2024,4,2
01001,01,aguascalientes,001,aguascalientes,35,38,0,73,2024,5,2
01001,01,aguascalientes,001,aguascalientes,29,16,0,45,2024,6,2
01001,01,aguascalientes,001,aguascalientes,41,19,0,60,2024,7,2
01001,01,aguascalientes,001,aguascalientes,32,26,0,58,2024,8,2
01001,01,aguascalientes,001,aguascalientes,35,26,0,61,2024,9,2
01001,01,aguascalientes,001,aguascalientes,32,19,0,51,2024,10,2
01001,01,aguascalientes,001,aguascalientes,36,21,0,57,2024,11,2
01001,01,aguascalientes,001,aguascalientes,21,24,0,45,2024,12,2
01001,01,aguascalientes,001,aguascalientes,22,23,0,45,2025,1,2
01001,01,aguascalientes,001,aguascalientes,32,22,0,54,2025,2,2
01001,01,aguascalientes,001,aguascalientes,27,22,1,50,2025,3,2
01001,01,aguascalientes,001,aguascalientes,12,24,0,36,2025,4,2
01001,01,aguascalientes,001,aguascalientes,22,9,0,31,2025,5,2
01001,01,aguascalientes,001,aguascalientes,11,10,0,21,2025,6,2
01001,01,aguascalientes,001,aguascalientes,13,8,0,21,2025,7,2
01001,01,aguascalientes,001,aguascalientes,7,7,0,14,2025,8,2
01001,01,aguascalientes,001,aguascalientes,11,11,0,22,2025,9,2
01001,01,aguascalientes,001,aguascalientes,5,15,0,20,2025,10,2
01001,01,aguascalientes,001,aguascalientes,8,5,0,13,2025,11,2
01001,01,aguascalientes,001,aguascalientes,3,6,0,9,2025,12,2
01002,01,aguascalientes,002,asientos,0,3,0,3,2015,7,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2015,8,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2015,12,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2016,5,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2016,7,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2016,8,2
01002,01,aguascalientes,002,asientos,0,2,0,2,2017,1,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2017,7,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2017,9,2
01002,01,aguascalientes,002,asientos,1,1,0,2,2018,1,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2018,2,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2018,6,2
01002,01,aguascalientes,002,asientos,0,2,0,2,2018,8,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2019,7,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2019,8,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2019,12,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2020,11,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2021,2,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2022,12,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2023,4,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2023,6,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2023,7,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2023,8,2
01002,01,aguascalientes,002,asientos,1,1,0,2,2023,9,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2023,10,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2024,1,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2024,4,2
01002,01,aguascalientes,002,asientos,1,2,0,3,2024,5,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2024,7,2
01002,01,aguascalientes,002,asientos,1,2,0,3,2024,8,2
01002,01,aguascalientes,002,asientos,1,1,0,2,2024,10,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2025,3,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2025,4,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2025,5,2
01002,01,aguascalientes,002,asientos,0,3,0,3,2025,7,2
01002,01,aguascalientes,002,asientos,0,1,0,1,2025,8,2
01002,01,aguascalientes,002,asientos,1,0,0,1,2025,9,2
01002,01,aguascalientes,002,asientos,1,2,0,3,2025,12,2
01003,01,aguascalientes,003,calvillo,1,1,0,2,2015,2,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2015,3,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2015,7,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2015,8,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2015,9,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2015,11,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2016,2,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2016,5,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2016,8,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2016,12,2
01003,01,aguascalientes,003,calvillo,1,1,0,2,2017,1,2
01003,01,aguascalientes,003,calvillo,0,2,0,2,2017,3,2
01003,01,aguascalientes,003,calvillo,2,2,0,4,2017,8,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2017,9,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2017,11,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2017,12,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2018,3,2
01003,01,aguascalientes,003,calvillo,2,0,0,2,2018,6,2
01003,01,aguascalientes,003,calvillo,1,1,0,2,2018,8,2
01003,01,aguascalientes,003,calvillo,2,1,0,3,2018,11,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2018,12,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2019,4,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2019,7,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2019,9,2
01003,01,aguascalientes,003,calvillo,0,2,0,2,2020,2,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2020,3,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2020,6,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2020,7,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2020,10,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2022,4,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2022,11,2
01003,01,aguascalientes,003,calvillo,0,2,0,2,2023,1,2
01003,01,aguascalientes,003,calvillo,1,3,0,4,2023,2,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2023,3,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2023,7,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2023,8,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2023,12,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2024,4,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2024,6,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2024,10,2
01003,01,aguascalientes,003,calvillo,0,1,0,1,2025,2,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2025,3,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2025,4,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2025,6,2
01003,01,aguascalientes,003,calvillo,2,1,0,3,2025,7,2
01003,01,aguascalientes,003,calvillo,1,0,0,1,2025,8,2
01003,01,aguascalientes,003,calvillo,2,1,0,3,2025,9,2
01003,01,aguascalientes,003,calvillo,2,2,0,4,2025,10,2
01004,01,aguascalientes,004,cosio,0,1,0,1,2015,3,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2015,11,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2017,2,2
01004,01,aguascalientes,004,cosio,0,2,0,2,2018,6,2
01004,01,aguascalientes,004,cosio,0,1,0,1,2018,11,2
01004,01,aguascalientes,004,cosio,0,1,0,1,2019,2,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2019,4,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2019,5,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2019,8,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2020,10,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2020,11,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2021,12,2
01004,01,aguascalientes,004,cosio,0,1,0,1,2023,2,2
01004,01,aguascalientes,004,cosio,0,1,0,1,2023,7,2
01004,01,aguascalientes,004,cosio,0,1,0,1,2023,12,2
01004,01,aguascalientes,004,cosio,0,1,0,1,2024,8,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2024,10,2
01004,01,aguascalientes,004,cosio,1,0,0,1,2025,7,2
01004,01,aguascalientes,004,cosio,0,2,0,2,2025,12,2
01005,01,aguascalientes,005,jesus maria,0,3,0,3,2015,2,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2015,3,2
01005,01,aguascalientes,005,jesus maria,2,1,0,3,2015,4,2
01005,01,aguascalientes,005,jesus maria,1,2,0,3,2015,5,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2015,6,2
01005,01,aguascalientes,005,jesus maria,1,1,0,2,2015,9,2
01005,01,aguascalientes,005,jesus maria,2,2,0,4,2015,10,2
01005,01,aguascalientes,005,jesus maria,2,1,0,3,2015,11,2
01005,01,aguascalientes,005,jesus maria,0,2,0,2,2015,12,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2016,1,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2016,2,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2016,4,2
01005,01,aguascalientes,005,jesus maria,0,2,0,2,2016,5,2
01005,01,aguascalientes,005,jesus maria,0,3,0,3,2016,6,2
01005,01,aguascalientes,005,jesus maria,1,3,0,4,2016,7,2
01005,01,aguascalientes,005,jesus maria,1,2,0,3,2016,8,2
01005,01,aguascalientes,005,jesus maria,0,3,0,3,2016,9,2
01005,01,aguascalientes,005,jesus maria,1,2,0,3,2016,11,2
01005,01,aguascalientes,005,jesus maria,0,4,0,4,2016,12,2
01005,01,aguascalientes,005,jesus maria,0,2,0,2,2017,1,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2017,2,2
01005,01,aguascalientes,005,jesus maria,2,3,0,5,2017,3,2
01005,01,aguascalientes,005,jesus maria,2,1,0,3,2017,4,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2017,5,2
01005,01,aguascalientes,005,jesus maria,1,2,0,3,2017,6,2
01005,01,aguascalientes,005,jesus maria,2,2,0,4,2017,8,2
01005,01,aguascalientes,005,jesus maria,0,2,0,2,2017,9,2
01005,01,aguascalientes,005,jesus maria,2,0,0,2,2017,10,2
01005,01,aguascalientes,005,jesus maria,0,2,0,2,2017,11,2
01005,01,aguascalientes,005,jesus maria,2,3,0,5,2017,12,2
01005,01,aguascalientes,005,jesus maria,1,2,0,3,2018,1,2
01005,01,aguascalientes,005,jesus maria,2,6,0,8,2018,2,2
01005,01,aguascalientes,005,jesus maria,4,9,0,13,2018,3,2
01005,01,aguascalientes,005,jesus maria,1,1,0,2,2018,4,2
01005,01,aguascalientes,005,jesus maria,3,2,0,5,2018,5,2
01005,01,aguascalientes,005,jesus maria,1,2,0,3,2018,6,2
01005,01,aguascalientes,005,jesus maria,3,1,0,4,2018,7,2
01005,01,aguascalientes,005,jesus maria,1,5,0,6,2018,8,2
01005,01,aguascalientes,005,jesus maria,2,1,0,3,2018,11,2
01005,01,aguascalientes,005,jesus maria,3,0,0,3,2019,1,2
01005,01,aguascalientes,005,jesus maria,0,5,0,5,2019,2,2
01005,01,aguascalientes,005,jesus maria,1,1,0,2,2019,3,2
01005,01,aguascalientes,005,jesus maria,1,2,0,3,2019,4,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2019,5,2
01005,01,aguascalientes,005,jesus maria,1,4,0,5,2019,6,2
01005,01,aguascalientes,005,jesus maria,3,1,0,4,2019,7,2
01005,01,aguascalientes,005,jesus maria,4,3,0,7,2019,8,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2019,9,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2019,11,2
01005,01,aguascalientes,005,jesus maria,4,0,0,4,2019,12,2
01005,01,aguascalientes,005,jesus maria,0,2,0,2,2020,1,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2020,3,2
01005,01,aguascalientes,005,jesus maria,1,3,0,4,2020,6,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2020,7,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2020,8,2
01005,01,aguascalientes,005,jesus maria,2,1,0,3,2020,9,2
01005,01,aguascalientes,005,jesus maria,3,2,0,5,2020,10,2
01005,01,aguascalientes,005,jesus maria,1,1,0,2,2021,1,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2021,2,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2021,7,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2021,8,2
01005,01,aguascalientes,005,jesus maria,2,3,0,5,2021,9,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2021,11,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2021,12,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2022,4,2
01005,01,aguascalientes,005,jesus maria,0,2,0,2,2022,5,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2022,6,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2022,9,2
01005,01,aguascalientes,005,jesus maria,2,2,0,4,2023,1,2
01005,01,aguascalientes,005,jesus maria,2,1,0,3,2023,2,2
01005,01,aguascalientes,005,jesus maria,0,4,0,4,2023,3,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2023,4,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2023,5,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2023,6,2
01005,01,aguascalientes,005,jesus maria,2,2,0,4,2023,7,2
01005,01,aguascalientes,005,jesus maria,2,1,0,3,2023,8,2
01005,01,aguascalientes,005,jesus maria,1,4,0,5,2023,9,2
01005,01,aguascalientes,005,jesus maria,5,3,0,8,2023,10,2
01005,01,aguascalientes,005,jesus maria,3,1,0,4,2023,11,2
01005,01,aguascalientes,005,jesus maria,5,2,0,7,2023,12,2
01005,01,aguascalientes,005,jesus maria,5,4,0,9,2024,1,2
01005,01,aguascalientes,005,jesus maria,3,1,0,4,2024,2,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2024,3,2
01005,01,aguascalientes,005,jesus maria,0,5,0,5,2024,4,2
01005,01,aguascalientes,005,jesus maria,3,3,0,6,2024,5,2
01005,01,aguascalientes,005,jesus maria,1,1,0,2,2024,6,2
01005,01,aguascalientes,005,jesus maria,4,0,0,4,2024,7,2
01005,01,aguascalientes,005,jesus maria,5,2,0,7,2024,8,2
01005,01,aguascalientes,005,jesus maria,5,1,0,6,2024,9,2
01005,01,aguascalientes,005,jesus maria,7,3,0,10,2024,10,2
01005,01,aguascalientes,005,jesus maria,2,1,0,3,2024,11,2
01005,01,aguascalientes,005,jesus maria,4,3,0,7,2024,12,2
01005,01,aguascalientes,005,jesus maria,2,0,0,2,2025,1,2
01005,01,aguascalientes,005,jesus maria,4,1,0,5,2025,2,2
01005,01,aguascalientes,005,jesus maria,3,2,0,5,2025,3,2
01005,01,aguascalientes,005,jesus maria,4,0,0,4,2025,4,2
01005,01,aguascalientes,005,jesus maria,0,1,0,1,2025,7,2
01005,01,aguascalientes,005,jesus maria,1,2,0,3,2025,9,2
01005,01,aguascalientes,005,jesus maria,3,0,0,3,2025,10,2
01005,01,aguascalientes,005,jesus maria,1,0,0,1,2025,12,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2015,1,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2015,2,2
01006,01,aguascalientes,006,pabellon de arteaga,0,3,0,3,2015,5,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2015,7,2
01006,01,aguascalientes,006,pabellon de arteaga,1,1,0,2,2016,3,2
01006,01,aguascalientes,006,pabellon de arteaga,1,2,0,3,2016,9,2
01006,01,aguascalientes,006,pabellon de arteaga,1,1,0,2,2016,12,2
01006,01,aguascalientes,006,pabellon de arteaga,0,3,0,3,2017,1,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2017,5,2
01006,01,aguascalientes,006,pabellon de arteaga,0,2,0,2,2017,6,2
01006,01,aguascalientes,006,pabellon de arteaga,3,1,0,4,2017,11,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2018,3,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2018,5,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2018,6,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2018,7,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2018,8,2
01006,01,aguascalientes,006,pabellon de arteaga,2,1,0,3,2018,12,2
01006,01,aguascalientes,006,pabellon de arteaga,0,2,0,2,2019,1,2
01006,01,aguascalientes,006,pabellon de arteaga,2,0,0,2,2019,2,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2019,7,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2019,8,2
01006,01,aguascalientes,006,pabellon de arteaga,2,0,0,2,2019,9,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2019,10,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2019,11,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2020,3,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2020,5,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2020,9,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2020,10,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2020,12,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2021,1,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2021,7,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2022,2,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2022,5,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2022,7,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2022,8,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2023,1,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2023,2,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2023,3,2
01006,01,aguascalientes,006,pabellon de arteaga,2,0,0,2,2023,4,2
01006,01,aguascalientes,006,pabellon de arteaga,2,1,0,3,2023,6,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2023,7,2
01006,01,aguascalientes,006,pabellon de arteaga,3,0,0,3,2023,9,2
01006,01,aguascalientes,006,pabellon de arteaga,1,1,0,2,2023,10,2
01006,01,aguascalientes,006,pabellon de arteaga,0,2,0,2,2023,12,2
01006,01,aguascalientes,006,pabellon de arteaga,2,1,0,3,2024,1,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2024,2,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2024,3,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2024,4,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2024,5,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2024,6,2
01006,01,aguascalientes,006,pabellon de arteaga,0,2,0,2,2024,7,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2024,8,2
01006,01,aguascalientes,006,pabellon de arteaga,0,2,0,2,2024,9,2
01006,01,aguascalientes,006,pabellon de arteaga,1,0,0,1,2024,10,2
01006,01,aguascalientes,006,pabellon de arteaga,0,1,0,1,2024,11,2
01006,01,aguascalientes,006,pabellon de arteaga,1,1,0,2,2024,12,2
